dcls_month_x,fin_co_no_x,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,loan_inci_expn,erly_rpay_fee,dly_rate,loan_lmt,dcls_strt_day,dcls_end_day,fin_co_subm_day,dcls_month_y,fin_co_no_y,mrtg_type,mrtg_type_nm,rpay_type,rpay_type_nm,lend_rate_type,lend_rate_type_nm,lend_rate_min,lend_rate_max,lend_rate_avg,region_code,region_name
202506,0010022,WR0001C,전북은행,JB우리집대출,"영업점,스마트폰","인지세:50%
주택채권매입:대출금액×120%×1%×할인율
화재보험료(아파트외)
주택신보출연료(주택구입)","상환금액×
수수료율(변동금리 0.8%, ,고정금리 1.0%)×
대출잔여일수÷대출기간(최장 3년)","대출금리+3%
(최고 연체이자율:15%)",LTV 70%,20250620,20250719,202506191138,202506,0011625,E,아파트외,D,분할상환방식,F,고정금리,3.72,4.52,4.17,020000,은행
202506,0010022,WR0001C,전북은행,JB우리집대출,"영업점,스마트폰","인지세:50%
주택채권매입:대출금액×120%×1%×할인율
화재보험료(아파트외)
주택신보출연료(주택구입)","상환금액×
수수료율(변동금리 0.8%, ,고정금리 1.0%)×
대출잔여일수÷대출기간(최장 3년)","대출금리+3%
(최고 연체이자율:15%)",LTV 70%,20250620,20250719,202506191138,202506,0011625,E,아파트외,D,분할상환방식,C,변동금리,3.76,4.56,4.13,020000,은행
202506,0010024,30002130,경남은행,집집마다 도움대출II,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,LTV 80% 이내,20250618,,202506181046,202506,0010024,E,아파트외,S,만기일시상환방식,C,변동금리,3.14,4.64,4.62,020000,은행
202506,0010024,30002130,경남은행,집집마다 도움대출II,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,LTV 80% 이내,20250618,,202506181046,202506,0010024,E,아파트외,D,분할상환방식,C,변동금리,3.14,4.64,5.02,020000,은행
202506,0010024,30002130,경남은행,집집마다 도움대출II,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,LTV 80% 이내,20250618,,202506181046,202506,0010024,E,아파트외,D,분할상환방식,F,고정금리,3.55,5.91,4.48,020000,은행
202506,0010024,30002130,경남은행,집집마다 도움대출II,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,LTV 80% 이내,20250618,,202506181046,202506,0010024,A,아파트,S,만기일시상환방식,C,변동금리,3.14,4.64,4.51,020000,은행
202506,0010024,30002130,경남은행,집집마다 도움대출II,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,LTV 80% 이내,20250618,,202506181046,202506,0010024,A,아파트,D,분할상환방식,C,변동금리,4.24,5.74,,020000,은행
202506,0010024,30002130,경남은행,집집마다 도움대출II,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,LTV 80% 이내,20250618,,202506181046,202506,0010024,A,아파트,D,분할상환방식,F,고정금리,3.55,5.91,3.91,020000,은행
202506,0010024,30002497,경남은행,BNK모바일주택담보대출,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,"LTV 70% 이내(KB시세 확인 가능한 아파트만 가능, 부,울,경 外 지역은 구입자금 취급 불가)",20250618,,202506181046,202506,0010024,A,아파트,D,분할상환방식,F,고정금리,3.95,6.18,3.84,020000,은행
202506,0010024,30002497,경남은행,BNK모바일주택담보대출,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,"LTV 70% 이내(KB시세 확인 가능한 아파트만 가능, 부,울,경 外 지역은 구입자금 취급 불가)",20250618,,202506181046,202506,0010024,A,아파트,D,분할상환방식,C,변동금리,4.08,6.0,3.99,020000,은행
202506,0010024,30002497,경남은행,BNK모바일주택담보대출,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,"LTV 70% 이내(KB시세 확인 가능한 아파트만 가능, 부,울,경 外 지역은 구입자금 취급 불가)",20250618,,202506181046,202506,0010024,E,아파트외,D,분할상환방식,F,고정금리,4.16,6.18,3.84,020000,은행
202506,0010024,30002497,경남은행,BNK모바일주택담보대출,"영업점,모집인","인지세: 대출금액 구간별 해당 세액의 50%
[대출금 5천만원 미만시 면제]
국민주택채권매입비: 대출금 X 110% X 1% X 채권할인율
주택신보출연료(주택자금용도)","중도상환수수료(대출취급 후 3년 경과시 면제)
 = 중도상환대출금액X중도상환수수료율 X(대출잔여일수÷대출기간)
2)중도상환수수료율 = 취급후 3년 이내 상환시 0.5%",대출금리+3.0%,"LTV 70% 이내(KB시세 확인 가능한 아파트만 가능, 부,울,경 外 지역은 구입자금 취급 불가)",20250618,,202506181046,202506,0010024,E,아파트외,D,분할상환방식,C,변동금리,4.28,6.0,3.99,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,E,아파트외,S,만기일시상환방식,C,변동금리,4.68,4.68,,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,E,아파트외,D,분할상환방식,C,변동금리,5.02,5.02,4.94,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,E,아파트외,S,만기일시상환방식,F,고정금리,4.63,4.63,3.93,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,E,아파트외,D,분할상환방식,F,고정금리,4.18,4.68,4.02,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,A,아파트,S,만기일시상환방식,C,변동금리,4.68,4.68,4.76,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,A,아파트,D,분할상환방식,C,변동금리,5.01,5.01,4.67,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,A,아파트,S,만기일시상환방식,F,고정금리,4.63,4.63,3.88,020000,은행
202506,0010026,212010144,중소기업은행,IBK주택담보대출,"영업점,모집인","인지세 : 해당세액의 50%
국민주택채권 매입비용 : 대출금액 x 120% x 1% x 채권할인률
화재보험료(아파트외 물건지에 한함)","중도상환금액 x 수수료율* x (대출잔여일수 ÷ 대출기간)
  * 고정금리 0.64%, 변동금리 0.64%",대출금리 + 3.0%(최고 연체이자율 : 11%),LTV 70%,20250618,20260618,202506181716,202506,0010026,A,아파트,D,분할상환방식,F,고정금리,4.18,4.68,3.97,020000,은행
202506,0010030,1,한국산업은행,"산은 주택대출
(생활자금)",기타,"* 구입자금 취급중단, 기존 주택담보대출 고객에 대한 추가 생활자금대출만 취급

- 인지세 : 해당세액의 50%
- 국민주택채권 매입비용","- 중도상환금액 × 중도상환수수료율* × (대출잔여일수 ÷ 대출기간** )
* 담보대출 : 고정금리 1.2%, 변동금리 0.9% / 신용대출 : 고정금리 0.8%, 변동금리 0.5%
**대출기간이 3년을 초과하는 경우 3년","대출금리+3%
최고 이자율 : 15%",- LTV 70% 등,20250619,,202506190908,202506,0010030,E,아파트외,S,만기일시상환방식,C,변동금리,4.04,4.84,,020000,은행
202506,0010030,1,한국산업은행,"산은 주택대출
(생활자금)",기타,"* 구입자금 취급중단, 기존 주택담보대출 고객에 대한 추가 생활자금대출만 취급

- 인지세 : 해당세액의 50%
- 국민주택채권 매입비용","- 중도상환금액 × 중도상환수수료율* × (대출잔여일수 ÷ 대출기간** )
* 담보대출 : 고정금리 1.2%, 변동금리 0.9% / 신용대출 : 고정금리 0.8%, 변동금리 0.5%
**대출기간이 3년을 초과하는 경우 3년","대출금리+3%
최고 이자율 : 15%",- LTV 70% 등,20250619,,202506190908,202506,0010030,E,아파트외,D,분할상환방식,C,변동금리,4.21,5.11,,020000,은행
202506,0010030,1,한국산업은행,"산은 주택대출
(생활자금)",기타,"* 구입자금 취급중단, 기존 주택담보대출 고객에 대한 추가 생활자금대출만 취급

- 인지세 : 해당세액의 50%
- 국민주택채권 매입비용","- 중도상환금액 × 중도상환수수료율* × (대출잔여일수 ÷ 대출기간** )
* 담보대출 : 고정금리 1.2%, 변동금리 0.9% / 신용대출 : 고정금리 0.8%, 변동금리 0.5%
**대출기간이 3년을 초과하는 경우 3년","대출금리+3%
최고 이자율 : 15%",- LTV 70% 등,20250619,,202506190908,202506,0010030,E,아파트외,S,만기일시상환방식,F,고정금리,3.82,4.62,,020000,은행
202506,0010030,1,한국산업은행,"산은 주택대출
(생활자금)",기타,"* 구입자금 취급중단, 기존 주택담보대출 고객에 대한 추가 생활자금대출만 취급

- 인지세 : 해당세액의 50%
- 국민주택채권 매입비용","- 중도상환금액 × 중도상환수수료율* × (대출잔여일수 ÷ 대출기간** )
* 담보대출 : 고정금리 1.2%, 변동금리 0.9% / 신용대출 : 고정금리 0.8%, 변동금리 0.5%
**대출기간이 3년을 초과하는 경우 3년","대출금리+3%
최고 이자율 : 15%",- LTV 70% 등,20250619,,202506190908,202506,0010030,E,아파트외,D,분할상환방식,F,고정금리,4.4,5.3,,020000,은행
202506,0010030,1,한국산업은행,"산은 주택대출
(생활자금)",기타,"* 구입자금 취급중단, 기존 주택담보대출 고객에 대한 추가 생활자금대출만 취급

- 인지세 : 해당세액의 50%
- 국민주택채권 매입비용","- 중도상환금액 × 중도상환수수료율* × (대출잔여일수 ÷ 대출기간** )
* 담보대출 : 고정금리 1.2%, 변동금리 0.9% / 신용대출 : 고정금리 0.8%, 변동금리 0.5%
**대출기간이 3년을 초과하는 경우 3년","대출금리+3%
최고 이자율 : 15%",- LTV 70% 등,20250619,,202506190908,202506,0010030,A,아파트,S,만기일시상환방식,C,변동금리,4.04,4.84,,020000,은행
202506,0010030,1,한국산업은행,"산은 주택대출
(생활자금)",기타,"* 구입자금 취급중단, 기존 주택담보대출 고객에 대한 추가 생활자금대출만 취급

- 인지세 : 해당세액의 50%
- 국민주택채권 매입비용","- 중도상환금액 × 중도상환수수료율* × (대출잔여일수 ÷ 대출기간** )
* 담보대출 : 고정금리 1.2%, 변동금리 0.9% / 신용대출 : 고정금리 0.8%, 변동금리 0.5%
**대출기간이 3년을 초과하는 경우 3년","대출금리+3%
최고 이자율 : 15%",- LTV 70% 등,20250619,,202506190908,202506,0010030,A,아파트,D,분할상환방식,C,변동금리,4.21,5.11,,020000,은행
